countrycode,country,year,incomeClass
SVK,Slovak Republic,2011,H
SVK,Slovak Republic,2012,H
SVK,Slovak Republic,2013,H
SVK,Slovak Republic,2014,H
SVN,Slovenia,1995,UM
SVN,Slovenia,1996,UM
SVN,Slovenia,1997,UM
SVN,Slovenia,1998,UM
SVN,Slovenia,1999,H
SVN,Slovenia,2000,H
SVN,Slovenia,2001,H
SVN,Slovenia,2002,H
SVN,Slovenia,2003,H
SVN,Slovenia,2004,H
SVN,Slovenia,2005,H
SVN,Slovenia,2006,H
SVN,Slovenia,2007,H
SVN,Slovenia,2008,H
SVN,Slovenia,2009,H
SVN,Slovenia,2010,H
SVN,Slovenia,2011,H
SVN,Slovenia,2012,H
SVN,Slovenia,2013,H
SVN,Slovenia,2014,H
SLB,Solomon Islands,1991,L
SLB,Solomon Islands,1992,L
SLB,Solomon Islands,1993,L
SLB,Solomon Islands,1994,LM
SLB,Solomon Islands,1995,LM
SLB,Solomon Islands,1996,LM
SLB,Solomon Islands,1997,LM
SLB,Solomon Islands,1998,LM
SLB,Solomon Islands,1999,LM
SLB,Solomon Islands,2000,L
SLB,Solomon Islands,2001,L
SLB,Solomon Islands,2002,L
SLB,Solomon Islands,2003,L
SLB,Solomon Islands,2004,L
SLB,Solomon Islands,2005,L
SLB,Solomon Islands,2006,L
SLB,Solomon Islands,2007,L
SLB,Solomon Islands,2008,L
SLB,Solomon Islands,2009,L
SLB,Solomon Islands,2010,LM
SLB,Solomon Islands,2011,L
SLB,Solomon Islands,2012,LM
SLB,Solomon Islands,2013,LM
SLB,Solomon Islands,2014,LM
ZAF,South Africa,1991,UM
ZAF,South Africa,1992,UM
ZAF,South Africa,1993,UM
ZAF,South Africa,1994,UM
ZAF,South Africa,1995,UM
ZAF,South Africa,1996,UM
ZAF,South Africa,1997,UM
ZAF,South Africa,1998,UM
ZAF,South Africa,1999,UM
ZAF,South Africa,2000,LM
ZAF,South Africa,2001,UM
ZAF,South Africa,2002,UM
ZAF,South Africa,2003,LM
ZAF,South Africa,2004,LM
ZAF,South Africa,2005,LM
ZAF,South Africa,2006,UM
ZAF,South Africa,2007,UM
ZAF,South Africa,2008,UM
ZAF,South Africa,2009,UM
ZAF,South Africa,2010,UM
ZAF,South Africa,2011,UM
ZAF,South Africa,2012,UM
ZAF,South Africa,2013,UM
ZAF,South Africa,2014,UM
SSD,South Sudan,2008,Missing
SSD,South Sudan,2009,Missing
SSD,South Sudan,2010,Missing
SSD,South Sudan,2011,Missing
SSD,South Sudan,2012,Missing
SSD,South Sudan,2013,LM
SSD,South Sudan,2014,L
ESP,Spain,1991,H
ESP,Spain,1992,H
ESP,Spain,1993,H
ESP,Spain,1994,H
ESP,Spain,1995,H
ESP,Spain,1996,H
ESP,Spain,1997,H
ESP,Spain,1998,H
ESP,Spain,1999,H
ESP,Spain,2000,H
ESP,Spain,2001,H
ESP,Spain,2002,H
ESP,Spain,2003,H
ESP,Spain,2004,H
ESP,Spain,2005,H
ESP,Spain,2006,H
ESP,Spain,2007,H
ESP,Spain,2008,H
ESP,Spain,2009,H
ESP,Spain,2010,H
ESP,Spain,2011,H
ESP,Spain,2012,H
ESP,Spain,2013,H
ESP,Spain,2014,H
LKA,Sri Lanka,1991,L
LKA,Sri Lanka,1992,L
LKA,Sri Lanka,1993,L
LKA,Sri Lanka,1994,L
LKA,Sri Lanka,1995,L
LKA,Sri Lanka,1996,L
LKA,Sri Lanka,1997,L
LKA,Sri Lanka,1998,L
LKA,Sri Lanka,1999,LM
LKA,Sri Lanka,2000,LM
LKA,Sri Lanka,2001,LM
LKA,Sri Lanka,2002,LM
LKA,Sri Lanka,2003,LM
LKA,Sri Lanka,2004,LM
LKA,Sri Lanka,2005,LM
LKA,Sri Lanka,2006,LM
LKA,Sri Lanka,2007,LM
LKA,Sri Lanka,2008,LM
LKA,Sri Lanka,2009,LM
LKA,Sri Lanka,2010,LM
LKA,Sri Lanka,2011,LM
LKA,Sri Lanka,2012,LM
LKA,Sri Lanka,2013,LM
LKA,Sri Lanka,2014,LM
KNA,St. Kitts and Nevis,1991,UM
KNA,St. Kitts and Nevis,1992,UM
KNA,St. Kitts and Nevis,1993,UM
KNA,St. Kitts and Nevis,1994,UM
KNA,St. Kitts and Nevis,1995,UM
KNA,St. Kitts and Nevis,1996,UM
KNA,St. Kitts and Nevis,1997,UM
KNA,St. Kitts and Nevis,1998,UM
KNA,St. Kitts and Nevis,1999,UM
KNA,St. Kitts and Nevis,2000,UM
KNA,St. Kitts and Nevis,2001,UM
KNA,St. Kitts and Nevis,2002,UM
KNA,St. Kitts and Nevis,2003,UM
KNA,St. Kitts and Nevis,2004,UM
KNA,St. Kitts and Nevis,2005,UM
KNA,St. Kitts and Nevis,2006,UM
KNA,St. Kitts and Nevis,2007,UM
KNA,St. Kitts and Nevis,2008,UM
KNA,St. Kitts and Nevis,2009,UM
KNA,St. Kitts and Nevis,2010,UM
KNA,St. Kitts and Nevis,2011,UM
KNA,St. Kitts and Nevis,2012,UM
KNA,St. Kitts and Nevis,2013,H
KNA,St. Kitts and Nevis,2014,H
LCA,St. Lucia,1991,LM
LCA,St. Lucia,1992,LM
LCA,St. Lucia,1993,LM
LCA,St. Lucia,1994,UM
LCA,St. Lucia,1995,UM
LCA,St. Lucia,1996,UM
LCA,St. Lucia,1997,UM
LCA,St. Lucia,1998,UM
LCA,St. Lucia,1999,UM
LCA,St. Lucia,2000,UM
LCA,St. Lucia,2001,UM
LCA,St. Lucia,2002,UM
LCA,St. Lucia,2003,UM
LCA,St. Lucia,2004,UM
LCA,St. Lucia,2005,UM
LCA,St. Lucia,2006,UM
LCA,St. Lucia,2007,UM
LCA,St. Lucia,2008,UM
LCA,St. Lucia,2009,UM
LCA,St. Lucia,2010,UM
LCA,St. Lucia,2011,UM
LCA,St. Lucia,2012,UM
LCA,St. Lucia,2013,UM
LCA,St. Lucia,2014,UM
VCT,St. Vincent and the Grenadines,1991,LM
VCT,St. Vincent and the Grenadines,1992,LM
VCT,St. Vincent and the Grenadines,1993,LM
VCT,St. Vincent and the Grenadines,1994,LM
VCT,St. Vincent and the Grenadines,1995,LM
VCT,St. Vincent and the Grenadines,1996,LM
VCT,St. Vincent and the Grenadines,1997,LM
VCT,St. Vincent and the Grenadines,1998,LM
VCT,St. Vincent and the Grenadines,1999,LM
VCT,St. Vincent and the Grenadines,2000,LM
VCT,St. Vincent and the Grenadines,2001,LM
VCT,St. Vincent and the Grenadines,2002,LM
VCT,St. Vincent and the Grenadines,2003,LM
VCT,St. Vincent and the Grenadines,2004,LM
VCT,St. Vincent and the Grenadines,2005,UM
VCT,St. Vincent and the Grenadines,2006,UM
VCT,St. Vincent and the Grenadines,2007,UM
VCT,St. Vincent and the Grenadines,2008,UM
VCT,St. Vincent and the Grenadines,2009,UM
VCT,St. Vincent and the Grenadines,2010,UM
VCT,St. Vincent and the Grenadines,2011,UM
VCT,St. Vincent and the Grenadines,2012,UM
VCT,St. Vincent and the Grenadines,2013,UM
VCT,St. Vincent and the Grenadines,2014,UM
SDN,Sudan,1991,L
SDN,Sudan,1992,L
SDN,Sudan,1993,L
SDN,Sudan,1994,L
SDN,Sudan,1995,L
SDN,Sudan,1996,L
SDN,Sudan,1997,L
SDN,Sudan,1998,L
SDN,Sudan,1999,L
SDN,Sudan,2000,L
SDN,Sudan,2001,L
SDN,Sudan,2002,L
SDN,Sudan,2003,L
SDN,Sudan,2004,L
SDN,Sudan,2005,L
SDN,Sudan,2006,L
SDN,Sudan,2007,L
SDN,Sudan,2008,L
SDN,Sudan,2009,LM
SDN,Sudan,2010,LM
SDN,Sudan,2011,LM
SDN,Sudan,2012,LM
SDN,Sudan,2013,LM
SDN,Sudan,2014,LM
SUR,Suriname,1991,UM
SUR,Suriname,1992,UM
SUR,Suriname,1993,UM
SUR,Suriname,1994,UM
SUR,Suriname,1995,LM
SUR,Suriname,1996,LM
SUR,Suriname,1997,LM
SUR,Suriname,1998,LM
SUR,Suriname,1999,LM
SUR,Suriname,2000,LM
SUR,Suriname,2001,LM
SUR,Suriname,2002,LM
SUR,Suriname,2003,LM
SUR,Suriname,2004,LM
SUR,Suriname,2005,LM
SUR,Suriname,2006,LM
SUR,Suriname,2007,LM
SUR,Suriname,2008,LM
SUR,Suriname,2009,UM
SUR,Suriname,2010,UM
SUR,Suriname,2011,UM
SUR,Suriname,2012,UM
SUR,Suriname,2013,UM
SUR,Suriname,2014,UM
SWZ,Swaziland,1991,LM
SWZ,Swaziland,1992,LM
SWZ,Swaziland,1993,LM
SWZ,Swaziland,1994,LM
SWZ,Swaziland,1995,LM
SWZ,Swaziland,1996,LM
SWZ,Swaziland,1997,LM
SWZ,Swaziland,1998,LM
SWZ,Swaziland,1999,LM
SWZ,Swaziland,2000,LM
SWZ,Swaziland,2001,LM
SWZ,Swaziland,2002,LM
SWZ,Swaziland,2003,LM
SWZ,Swaziland,2004,LM
SWZ,Swaziland,2005,LM
SWZ,Swaziland,2006,LM
SWZ,Swaziland,2007,LM
SWZ,Swaziland,2008,LM
SWZ,Swaziland,2009,LM
SWZ,Swaziland,2010,LM
SWZ,Swaziland,2011,LM
SWZ,Swaziland,2012,LM
SWZ,Swaziland,2013,LM
SWZ,Swaziland,2014,LM
SWE,Sweden,1991,H
SWE,Sweden,1992,H
SWE,Sweden,1993,H
SWE,Sweden,1994,H
SWE,Sweden,1995,H
SWE,Sweden,1996,H
SWE,Sweden,1997,H
SWE,Sweden,1998,H
SWE,Sweden,1999,H
SWE,Sweden,2000,H
SWE,Sweden,2001,H
SWE,Sweden,2002,H
SWE,Sweden,2003,H
SWE,Sweden,2004,H
SWE,Sweden,2005,H
SWE,Sweden,2006,H
SWE,Sweden,2007,H
SWE,Sweden,2008,H
SWE,Sweden,2009,H
SWE,Sweden,2010,H
SWE,Sweden,2011,H
SWE,Sweden,2012,H
SWE,Sweden,2013,H
SWE,Sweden,2014,H
CHE,Switzerland,1991,H
CHE,Switzerland,1992,H
CHE,Switzerland,1993,H
CHE,Switzerland,1994,H
CHE,Switzerland,1995,H
CHE,Switzerland,1996,H
CHE,Switzerland,1997,H
CHE,Switzerland,1998,H
CHE,Switzerland,1999,H
CHE,Switzerland,2000,H
CHE,Switzerland,2001,H
CHE,Switzerland,2002,H
CHE,Switzerland,2003,H
CHE,Switzerland,2004,H
CHE,Switzerland,2005,H
CHE,Switzerland,2006,H
CHE,Switzerland,2007,H
CHE,Switzerland,2008,H
CHE,Switzerland,2009,H
CHE,Switzerland,2010,H
CHE,Switzerland,2011,H
CHE,Switzerland,2012,H
CHE,Switzerland,2013,H
CHE,Switzerland,2014,H
TJK,Tajikistan,1991,Missing
TJK,Tajikistan,1992,Missing
TJK,Tajikistan,1993,LM
TJK,Tajikistan,1994,L
TJK,Tajikistan,1995,L
TJK,Tajikistan,1996,L
TJK,Tajikistan,1997,L
TJK,Tajikistan,1998,L
TJK,Tajikistan,1999,L
TJK,Tajikistan,2000,L
TJK,Tajikistan,2001,L
TJK,Tajikistan,2002,L
TJK,Tajikistan,2003,L
TJK,Tajikistan,2004,L
TJK,Tajikistan,2005,L
TJK,Tajikistan,2006,L
TJK,Tajikistan,2007,L
TJK,Tajikistan,2008,L
TJK,Tajikistan,2009,L
TJK,Tajikistan,2010,L
TJK,Tajikistan,2011,L
TJK,Tajikistan,2012,L
TJK,Tajikistan,2013,L
TJK,Tajikistan,2014,L
TZA,Tanzania,1991,L
TZA,Tanzania,1992,L
TZA,Tanzania,1993,L
TZA,Tanzania,1994,L
TZA,Tanzania,1995,L
TZA,Tanzania,1996,L
TZA,Tanzania,1997,L
TZA,Tanzania,1998,L
TZA,Tanzania,1999,L
TZA,Tanzania,2000,L
TZA,Tanzania,2001,L
TZA,Tanzania,2002,L
TZA,Tanzania,2003,L
TZA,Tanzania,2004,L
TZA,Tanzania,2005,L
TZA,Tanzania,2006,L
TZA,Tanzania,2007,L
TZA,Tanzania,2008,L
TZA,Tanzania,2009,L
TZA,Tanzania,2010,L
TZA,Tanzania,2011,L
TZA,Tanzania,2012,L
TZA,Tanzania,2013,L
TZA,Tanzania,2014,L
THA,Thailand,1991,LM
THA,Thailand,1992,LM
THA,Thailand,1993,LM
THA,Thailand,1994,LM
THA,Thailand,1995,LM
THA,Thailand,1996,LM
THA,Thailand,1997,LM
THA,Thailand,1998,LM
THA,Thailand,1999,LM
THA,Thailand,2000,LM
THA,Thailand,2001,LM
THA,Thailand,2002,LM
THA,Thailand,2003,LM
THA,Thailand,2004,LM
THA,Thailand,2005,LM
THA,Thailand,2006,LM
THA,Thailand,2007,LM
THA,Thailand,2008,LM
THA,Thailand,2009,LM
THA,Thailand,2010,LM
THA,Thailand,2011,LM
THA,Thailand,2012,UM
THA,Thailand,2013,UM
THA,Thailand,2014,UM
TMP,Timor-Leste,1999,Missing
TMP,Timor-Leste,2000,Missing
TMP,Timor-Leste,2001,Missing
TMP,Timor-Leste,2002,Missing
TMP,Timor-Leste,2003,L
TMP,Timor-Leste,2004,L
TMP,Timor-Leste,2005,L
TMP,Timor-Leste,2006,L
TMP,Timor-Leste,2007,L
TMP,Timor-Leste,2008,L
TMP,Timor-Leste,2009,LM
TMP,Timor-Leste,2010,LM
TMP,Timor-Leste,2011,LM
TMP,Timor-Leste,2012,LM
TMP,Timor-Leste,2013,LM
TMP,Timor-Leste,2014,LM
TGO,Togo,1991,L
TGO,Togo,1992,L
TGO,Togo,1993,L
TGO,Togo,1994,L
TGO,Togo,1995,L
TGO,Togo,1996,L
TGO,Togo,1997,L
TGO,Togo,1998,L
TGO,Togo,1999,L
TGO,Togo,2000,L
TGO,Togo,2001,L
TGO,Togo,2002,L
TGO,Togo,2003,L
TGO,Togo,2004,L
TGO,Togo,2005,L
TGO,Togo,2006,L
TGO,Togo,2007,L
TGO,Togo,2008,L
TGO,Togo,2009,L
TGO,Togo,2010,L
TGO,Togo,2011,L
TGO,Togo,2012,L
TGO,Togo,2013,L
TGO,Togo,2014,L
TON,Tonga,1991,LM
TON,Tonga,1992,LM
TON,Tonga,1993,LM
TON,Tonga,1994,LM
TON,Tonga,1995,LM
TON,Tonga,1996,LM
TON,Tonga,1997,LM
TON,Tonga,1998,LM
TON,Tonga,1999,LM
TON,Tonga,2000,LM
TON,Tonga,2001,LM
TON,Tonga,2002,LM
TON,Tonga,2003,LM
TON,Tonga,2004,LM
TON,Tonga,2005,LM
TON,Tonga,2006,LM
TON,Tonga,2007,LM
TON,Tonga,2008,LM
TON,Tonga,2009,LM
TON,Tonga,2010,LM
TON,Tonga,2011,LM
TON,Tonga,2012,LM
TON,Tonga,2013,LM
TON,Tonga,2014,UM
TTO,Trinidad and Tobago,1991,UM
TTO,Trinidad and Tobago,1992,UM
TTO,Trinidad and Tobago,1993,UM
TTO,Trinidad and Tobago,1994,UM
TTO,Trinidad and Tobago,1995,UM
TTO,Trinidad and Tobago,1996,UM
TTO,Trinidad and Tobago,1997,UM
TTO,Trinidad and Tobago,1998,UM
TTO,Trinidad and Tobago,1999,UM
TTO,Trinidad and Tobago,2000,UM
TTO,Trinidad and Tobago,2001,UM
TTO,Trinidad and Tobago,2002,UM
TTO,Trinidad and Tobago,2003,UM
TTO,Trinidad and Tobago,2004,UM
TTO,Trinidad and Tobago,2005,UM
TTO,Trinidad and Tobago,2006,UM
TTO,Trinidad and Tobago,2007,UM
TTO,Trinidad and Tobago,2008,H
TTO,Trinidad and Tobago,2009,H
TTO,Trinidad and Tobago,2010,H
TTO,Trinidad and Tobago,2011,H
TTO,Trinidad and Tobago,2012,H
TTO,Trinidad and Tobago,2013,H
TTO,Trinidad and Tobago,2014,H
TUN,Tunisia,1991,LM
TUN,Tunisia,1992,LM
TUN,Tunisia,1993,LM
TUN,Tunisia,1994,LM
TUN,Tunisia,1995,LM
TUN,Tunisia,1996,LM
TUN,Tunisia,1997,LM
TUN,Tunisia,1998,LM
TUN,Tunisia,1999,LM
TUN,Tunisia,2000,LM
TUN,Tunisia,2001,LM
TUN,Tunisia,2002,LM
TUN,Tunisia,2003,LM
TUN,Tunisia,2004,LM
TUN,Tunisia,2005,LM
TUN,Tunisia,2006,LM
TUN,Tunisia,2007,LM
TUN,Tunisia,2008,LM
TUN,Tunisia,2009,LM
TUN,Tunisia,2010,LM
TUN,Tunisia,2011,LM
TUN,Tunisia,2012,UM
TUN,Tunisia,2013,UM
TUN,Tunisia,2014,UM
TUR,Turkey,1991,LM
TUR,Turkey,1992,LM
TUR,Turkey,1993,LM
TUR,Turkey,1994,LM
TUR,Turkey,1995,LM
TUR,Turkey,1996,LM
TUR,Turkey,1997,LM
TUR,Turkey,1998,LM
TUR,Turkey,1999,UM
TUR,Turkey,2000,UM
TUR,Turkey,2001,LM
TUR,Turkey,2002,UM
TUR,Turkey,2003,LM
TUR,Turkey,2004,LM
TUR,Turkey,2005,LM
TUR,Turkey,2006,UM
TUR,Turkey,2007,UM
TUR,Turkey,2008,UM
TUR,Turkey,2009,UM
TUR,Turkey,2010,UM
TUR,Turkey,2011,UM
TUR,Turkey,2012,UM
TUR,Turkey,2013,UM
TUR,Turkey,2014,UM
TKM,Turkmenistan,1991,Missing
TKM,Turkmenistan,1992,Missing
TKM,Turkmenistan,1993,LM
TKM,Turkmenistan,1994,LM
TKM,Turkmenistan,1995,LM
TKM,Turkmenistan,1996,LM
TKM,Turkmenistan,1997,LM
TKM,Turkmenistan,1998,LM
TKM,Turkmenistan,1999,L
TKM,Turkmenistan,2000,L
TKM,Turkmenistan,2001,L
TKM,Turkmenistan,2002,LM
TKM,Turkmenistan,2003,LM
TKM,Turkmenistan,2004,LM
TKM,Turkmenistan,2005,LM
TKM,Turkmenistan,2006,LM
TKM,Turkmenistan,2007,LM
TKM,Turkmenistan,2008,LM
TKM,Turkmenistan,2009,LM
TKM,Turkmenistan,2010,LM
TKM,Turkmenistan,2011,LM
TKM,Turkmenistan,2012,LM
TKM,Turkmenistan,2013,UM
TKM,Turkmenistan,2014,UM
TUV,Tuvalu,1991,Missing
TUV,Tuvalu,1992,Missing
TUV,Tuvalu,1993,Missing
TUV,Tuvalu,1994,Missing
TUV,Tuvalu,1995,Missing
TUV,Tuvalu,1996,Missing
TUV,Tuvalu,1997,Missing
TUV,Tuvalu,1998,Missing
TUV,Tuvalu,1999,Missing
TUV,Tuvalu,2000,Missing
TUV,Tuvalu,2001,Missing
TUV,Tuvalu,2002,Missing
TUV,Tuvalu,2003,Missing
TUV,Tuvalu,2004,Missing
TUV,Tuvalu,2005,Missing
TUV,Tuvalu,2006,Missing
TUV,Tuvalu,2007,Missing
TUV,Tuvalu,2008,Missing
TUV,Tuvalu,2009,Missing
TUV,Tuvalu,2010,Missing
TUV,Tuvalu,2011,LM
TUV,Tuvalu,2012,LM
TUV,Tuvalu,2013,UM
TUV,Tuvalu,2014,UM
UGA,Uganda,1991,L
UGA,Uganda,1992,L
UGA,Uganda,1993,L
UGA,Uganda,1994,L
UGA,Uganda,1995,L
UGA,Uganda,1996,L
UGA,Uganda,1997,L
UGA,Uganda,1998,L
UGA,Uganda,1999,L
UGA,Uganda,2000,L
UGA,Uganda,2001,L
UGA,Uganda,2002,L
UGA,Uganda,2003,L
UGA,Uganda,2004,L
UGA,Uganda,2005,L
UGA,Uganda,2006,L
UGA,Uganda,2007,L
UGA,Uganda,2008,L
UGA,Uganda,2009,L
UGA,Uganda,2010,L
UGA,Uganda,2011,L
UGA,Uganda,2012,L
UGA,Uganda,2013,L
UGA,Uganda,2014,L
UKR,Ukraine,1991,Missing
UKR,Ukraine,1992,Missing
UKR,Ukraine,1993,LM
UKR,Ukraine,1994,LM
UKR,Ukraine,1995,LM
UKR,Ukraine,1996,LM
UKR,Ukraine,1997,LM
UKR,Ukraine,1998,LM
UKR,Ukraine,1999,LM
UKR,Ukraine,2000,LM
UKR,Ukraine,2001,L
UKR,Ukraine,2002,L
UKR,Ukraine,2003,L
UKR,Ukraine,2004,LM
UKR,Ukraine,2005,LM
UKR,Ukraine,2006,LM
UKR,Ukraine,2007,LM
UKR,Ukraine,2008,LM
UKR,Ukraine,2009,LM
UKR,Ukraine,2010,LM
UKR,Ukraine,2011,LM
UKR,Ukraine,2012,LM
UKR,Ukraine,2013,LM
UKR,Ukraine,2014,LM
ARE,United Arab Emirates,1991,H
ARE,United Arab Emirates,1992,H
ARE,United Arab Emirates,1993,H
ARE,United Arab Emirates,1994,H
ARE,United Arab Emirates,1995,H
ARE,United Arab Emirates,1996,H
ARE,United Arab Emirates,1997,H
ARE,United Arab Emirates,1998,H
ARE,United Arab Emirates,1999,H
ARE,United Arab Emirates,2000,H
ARE,United Arab Emirates,2001,H
ARE,United Arab Emirates,2002,H
ARE,United Arab Emirates,2003,H
ARE,United Arab Emirates,2004,H
ARE,United Arab Emirates,2005,H
ARE,United Arab Emirates,2006,H
ARE,United Arab Emirates,2007,H
ARE,United Arab Emirates,2008,H
ARE,United Arab Emirates,2009,H
ARE,United Arab Emirates,2010,H
ARE,United Arab Emirates,2011,H
ARE,United Arab Emirates,2012,H
ARE,United Arab Emirates,2013,H
ARE,United Arab Emirates,2014,H
GBR,United Kingdom,1991,H
GBR,United Kingdom,1992,H
GBR,United Kingdom,1993,H
GBR,United Kingdom,1994,H
GBR,United Kingdom,1995,H
GBR,United Kingdom,1996,H
GBR,United Kingdom,1997,H
GBR,United Kingdom,1998,H
GBR,United Kingdom,1999,H
GBR,United Kingdom,2000,H
GBR,United Kingdom,2001,H
GBR,United Kingdom,2002,H
GBR,United Kingdom,2003,H
GBR,United Kingdom,2004,H
GBR,United Kingdom,2005,H
GBR,United Kingdom,2006,H
GBR,United Kingdom,2007,H
GBR,United Kingdom,2008,H
GBR,United Kingdom,2009,H
GBR,United Kingdom,2010,H
GBR,United Kingdom,2011,H
GBR,United Kingdom,2012,H
GBR,United Kingdom,2013,H
GBR,United Kingdom,2014,H
USA,United States,1991,H
USA,United States,1992,H
USA,United States,1993,H
USA,United States,1994,H
USA,United States,1995,H
USA,United States,1996,H
USA,United States,1997,H
USA,United States,1998,H
USA,United States,1999,H
USA,United States,2000,H
USA,United States,2001,H
USA,United States,2002,H
USA,United States,2003,H
USA,United States,2004,H
USA,United States,2005,H
USA,United States,2006,H
USA,United States,2007,H
USA,United States,2008,H
USA,United States,2009,H
USA,United States,2010,H
USA,United States,2011,H
USA,United States,2012,H
USA,United States,2013,H
USA,United States,2014,H
URY,Uruguay,1991,UM
URY,Uruguay,1992,UM
URY,Uruguay,1993,UM
URY,Uruguay,1994,UM
URY,Uruguay,1995,UM
URY,Uruguay,1996,UM
URY,Uruguay,1997,UM
URY,Uruguay,1998,UM
URY,Uruguay,1999,UM
URY,Uruguay,2000,UM
URY,Uruguay,2001,UM
URY,Uruguay,2002,UM
URY,Uruguay,2003,UM
URY,Uruguay,2004,UM
URY,Uruguay,2005,UM
URY,Uruguay,2006,UM
URY,Uruguay,2007,UM
URY,Uruguay,2008,UM
URY,Uruguay,2009,UM
URY,Uruguay,2010,UM
URY,Uruguay,2011,UM
URY,Uruguay,2012,UM
URY,Uruguay,2013,UM
URY,Uruguay,2014,H
UZB,Uzbekistan,1991,Missing
UZB,Uzbekistan,1992,Missing
UZB,Uzbekistan,1993,LM
UZB,Uzbekistan,1994,LM
UZB,Uzbekistan,1995,LM
UZB,Uzbekistan,1996,LM
UZB,Uzbekistan,1997,LM
UZB,Uzbekistan,1998,LM
UZB,Uzbekistan,1999,LM
UZB,Uzbekistan,2000,LM
UZB,Uzbekistan,2001,L
UZB,Uzbekistan,2002,L
UZB,Uzbekistan,2003,L
UZB,Uzbekistan,2004,L
UZB,Uzbekistan,2005,L
UZB,Uzbekistan,2006,L
UZB,Uzbekistan,2007,L
UZB,Uzbekistan,2008,L
UZB,Uzbekistan,2009,L
UZB,Uzbekistan,2010,L
UZB,Uzbekistan,2011,LM
UZB,Uzbekistan,2012,LM
UZB,Uzbekistan,2013,LM
UZB,Uzbekistan,2014,LM
VUT,Vanuatu,1991,LM
VUT,Vanuatu,1992,LM
VUT,Vanuatu,1993,LM
VUT,Vanuatu,1994,LM
VUT,Vanuatu,1995,LM
VUT,Vanuatu,1996,LM
VUT,Vanuatu,1997,LM
VUT,Vanuatu,1998,LM
VUT,Vanuatu,1999,LM
VUT,Vanuatu,2000,LM
VUT,Vanuatu,2001,LM
VUT,Vanuatu,2002,LM
VUT,Vanuatu,2003,LM
VUT,Vanuatu,2004,LM
VUT,Vanuatu,2005,LM
VUT,Vanuatu,2006,LM
VUT,Vanuatu,2007,LM
VUT,Vanuatu,2008,LM
VUT,Vanuatu,2009,LM
VUT,Vanuatu,2010,LM
VUT,Vanuatu,2011,LM
VUT,Vanuatu,2012,LM
VUT,Vanuatu,2013,LM
VUT,Vanuatu,2014,LM
VEN,"Venezuela, RB",1991,UM
VEN,"Venezuela, RB",1992,UM
VEN,"Venezuela, RB",1993,UM
VEN,"Venezuela, RB",1994,UM
VEN,"Venezuela, RB",1995,UM
VEN,"Venezuela, RB",1996,LM
VEN,"Venezuela, RB",1997,LM
VEN,"Venezuela, RB",1998,LM
VEN,"Venezuela, RB",1999,UM
VEN,"Venezuela, RB",2000,UM
VEN,"Venezuela, RB",2001,UM
VEN,"Venezuela, RB",2002,UM
VEN,"Venezuela, RB",2003,UM
VEN,"Venezuela, RB",2004,UM
VEN,"Venezuela, RB",2005,UM
VEN,"Venezuela, RB",2006,UM
VEN,"Venezuela, RB",2007,UM
VEN,"Venezuela, RB",2008,UM
VEN,"Venezuela, RB",2009,UM
VEN,"Venezuela, RB",2010,UM
VEN,"Venezuela, RB",2011,UM
VEN,"Venezuela, RB",2012,UM
VEN,"Venezuela, RB",2013,UM
VEN,"Venezuela, RB",2014,UM
VNM,Vietnam,1991,L
VNM,Vietnam,1992,L
VNM,Vietnam,1993,L
VNM,Vietnam,1994,L
VNM,Vietnam,1995,L
VNM,Vietnam,1996,L
VNM,Vietnam,1997,L
VNM,Vietnam,1998,L
VNM,Vietnam,1999,L
VNM,Vietnam,2000,L
VNM,Vietnam,2001,L
VNM,Vietnam,2002,L
VNM,Vietnam,2003,L
VNM,Vietnam,2004,L
VNM,Vietnam,2005,L
VNM,Vietnam,2006,L
VNM,Vietnam,2007,L
VNM,Vietnam,2008,L
VNM,Vietnam,2009,L
VNM,Vietnam,2010,L
VNM,Vietnam,2011,LM
VNM,Vietnam,2012,LM
VNM,Vietnam,2013,LM
VNM,Vietnam,2014,LM
WBG,West Bank and Gaza,1994,Missing
WBG,West Bank and Gaza,1995,Missing
WBG,West Bank and Gaza,1996,LM
WBG,West Bank and Gaza,1997,LM
WBG,West Bank and Gaza,1998,LM
WBG,West Bank and Gaza,1999,LM
WBG,West Bank and Gaza,2000,LM
WBG,West Bank and Gaza,2001,LM
WBG,West Bank and Gaza,2002,LM
WBG,West Bank and Gaza,2003,LM
WBG,West Bank and Gaza,2004,LM
WBG,West Bank and Gaza,2005,LM
WBG,West Bank and Gaza,2006,LM
WBG,West Bank and Gaza,2007,LM
WBG,West Bank and Gaza,2008,LM
WBG,West Bank and Gaza,2009,LM
WBG,West Bank and Gaza,2010,LM
WBG,West Bank and Gaza,2011,LM
WBG,West Bank and Gaza,2012,LM
WBG,West Bank and Gaza,2013,LM
WBG,West Bank and Gaza,2014,LM
YEM,"Yemen, Rep.",1991,LM
YEM,"Yemen, Rep.",1992,LM
YEM,"Yemen, Rep.",1993,L
YEM,"Yemen, Rep.",1994,L
YEM,"Yemen, Rep.",1995,L
YEM,"Yemen, Rep.",1996,L
YEM,"Yemen, Rep.",1997,L
YEM,"Yemen, Rep.",1998,L
YEM,"Yemen, Rep.",1999,L
YEM,"Yemen, Rep.",2000,L
YEM,"Yemen, Rep.",2001,L
YEM,"Yemen, Rep.",2002,L
YEM,"Yemen, Rep.",2003,L
