countrycode,country,year,gdppc,prodag,prodind,prodserv,incomeClass
DNK,Denmark,2011,58072.25369645666,59501.85546875,121575.0390625,102682.8828125,H
DNK,Denmark,2012,57811.73468066966,61296.8828125,125641.9921875,102398.1015625,H
DNK,Denmark,2013,57430.87177454665,52015.42578125,126150.84375,102112.4921875,H
DNK,Denmark,2014,57861.46178033037,60686.84375,127745.6796875,102427.671875,H
DJI,Djibouti,1991,1444.6017165702842,NA,NA,NA,Missing
DJI,Djibouti,1992,1406.6041676254865,NA,NA,NA,LM
DJI,Djibouti,1993,1288.5043500895688,NA,NA,NA,LM
DJI,Djibouti,1994,1255.4834313246126,NA,NA,NA,LM
DJI,Djibouti,1995,1191.164030604465,NA,NA,NA,LM
DJI,Djibouti,1996,1121.5689478490117,NA,NA,NA,LM
DJI,Djibouti,1997,1093.0027937387545,NA,NA,NA,LM
DJI,Djibouti,1998,1074.3274117586818,NA,NA,NA,LM
DJI,Djibouti,1999,1078.5890945930073,NA,NA,NA,LM
DJI,Djibouti,2000,1065.2259369322412,NA,NA,NA,LM
DJI,Djibouti,2001,1069.9715263994035,NA,NA,NA,LM
DJI,Djibouti,2002,1081.2410081413866,NA,NA,NA,LM
DJI,Djibouti,2003,1099.328069906201,NA,NA,NA,LM
DJI,Djibouti,2004,1125.05577142013,NA,NA,NA,LM
DJI,Djibouti,2005,1144.6678589738276,NA,NA,NA,LM
DJI,Djibouti,2006,1183.5915582357943,NA,NA,NA,LM
DJI,Djibouti,2007,1227.819854469538,NA,NA,NA,LM
DJI,Djibouti,2008,1282.458880902848,NA,NA,NA,LM
DJI,Djibouti,2009,1329.8231041972517,NA,NA,NA,LM
DJI,Djibouti,2010,1358.4605000491129,NA,NA,NA,LM
DJI,Djibouti,2011,1400.6055961115367,NA,NA,NA,LM
DJI,Djibouti,2012,1449.033812513927,NA,NA,NA,LM
DJI,Djibouti,2013,1501.2722978869401,NA,NA,NA,LM
DJI,Djibouti,2014,1570.246721121626,NA,NA,NA,LM
DMA,Dominica,1991,4594.609601946648,NA,NA,NA,LM
DMA,Dominica,1992,4680.156154721856,NA,NA,NA,LM
DMA,Dominica,1993,4743.655922272396,NA,NA,NA,LM
DMA,Dominica,1994,4800.294740314407,NA,NA,NA,LM
DMA,Dominica,1995,4895.430029864972,NA,NA,NA,LM
DMA,Dominica,1996,5040.365013231128,NA,NA,NA,LM
DMA,Dominica,1997,5143.703843412401,NA,NA,NA,LM
DMA,Dominica,1998,5435.173956328725,NA,NA,NA,LM
DMA,Dominica,1999,5503.078414430438,NA,NA,NA,LM
DMA,Dominica,2000,5541.410169416024,NA,NA,NA,LM
DMA,Dominica,2001,5569.145338029885,NA,NA,NA,UM
DMA,Dominica,2002,5460.065574892387,NA,NA,NA,UM
DMA,Dominica,2003,5858.642719509581,NA,NA,NA,UM
DMA,Dominica,2004,6026.090855060015,NA,NA,NA,UM
DMA,Dominica,2005,6002.252297472931,NA,NA,NA,UM
DMA,Dominica,2006,6165.1647650202685,NA,NA,NA,UM
DMA,Dominica,2007,6547.342875971445,NA,NA,NA,UM
DMA,Dominica,2008,7000.248682127693,NA,NA,NA,UM
DMA,Dominica,2009,6907.469627318134,NA,NA,NA,UM
DMA,Dominica,2010,6937.2560836301045,NA,NA,NA,UM
DMA,Dominica,2011,6914.424017586393,NA,NA,NA,UM
DMA,Dominica,2012,6800.605368880937,NA,NA,NA,UM
DMA,Dominica,2013,6810.5799068321785,NA,NA,NA,UM
DMA,Dominica,2014,7041.874136200821,NA,NA,NA,UM
DOM,Dominican Republic,1991,2558.531372599726,3905.117431640625,11484.1396484375,7991.46142578125,LM
DOM,Dominican Republic,1992,2773.4030240501315,4578.74072265625,13075.51171875,8288.4228515625,LM
DOM,Dominican Republic,1993,2917.8812665089504,4984.67724609375,12599.70703125,8564.2724609375,LM
DOM,Dominican Republic,1994,2930.5728201724064,5116.8154296875,12300.87890625,7937.13623046875,LM
DOM,Dominican Republic,1995,3036.975297267978,5247.2646484375,12610.3349609375,8235.33984375,LM
DOM,Dominican Republic,1996,3198.1620947192287,3960.280517578125,12518.638671875,9768.3056640625,LM
DOM,Dominican Republic,1997,3397.3009896224044,3703.80419921875,13661.2275390625,10070.08203125,LM
DOM,Dominican Republic,1998,3577.234868289188,4204.50830078125,13787.0283203125,9806.1572265625,LM
DOM,Dominican Republic,1999,3757.3418398197205,4164.072265625,15120.033203125,10111.3701171875,LM
DOM,Dominican Republic,2000,3907.9821127362125,4703.1474609375,15928.1357421875,10033.416015625,LM
DOM,Dominican Republic,2001,3917.154750321455,5483.20849609375,16327.0712890625,10136.0400390625,LM
DOM,Dominican Republic,2002,4080.4745642810753,5116.9150390625,18393.83984375,10517.7138671875,LM
DOM,Dominican Republic,2003,4008.6501052503854,5435.19140625,17043.365234375,11421.66015625,LM
DOM,Dominican Republic,2004,4000.906380347499,5350.330078125,16214.4814453125,11882.71875,LM
DOM,Dominican Republic,2005,4307.818615845838,5581.77978515625,17310.087890625,12463.53515625,LM
DOM,Dominican Republic,2006,4699.460325304893,5645.85205078125,17801.041015625,13179.4091796875,LM
DOM,Dominican Republic,2007,5026.384797189986,5728.00537109375,17883.052734375,13764.064453125,LM
DOM,Dominican Republic,2008,5113.300885346357,5190.2548828125,17342.416015625,14136.16015625,LM
DOM,Dominican Republic,2009,5091.801451735989,5845.79052734375,16477.921875,14098.09765625,LM
DOM,Dominican Republic,2010,5441.965748802431,7232.79052734375,25214.494140625,16651.93359375,UM
DOM,Dominican Republic,2011,5523.403418662431,6347.33203125,21584.41015625,21416.0859375,UM
DOM,Dominican Republic,2012,5597.248840989241,6648.5205078125,20300.234375,22035.98046875,UM
DOM,Dominican Republic,2013,5792.5864406967185,6810.16796875,23710.216796875,22269.705078125,UM
DOM,Dominican Republic,2014,6143.400364791669,6863.8408203125,25238.60546875,23624.2734375,UM
ECU,Ecuador,1991,3790.509538437843,12281.578125,14835.4912109375,7932.84033203125,LM
ECU,Ecuador,1992,3782.1875046622176,14839.646484375,14318.171875,7732.0009765625,LM
ECU,Ecuador,1993,3770.3470031767492,12845.5107421875,13958.123046875,7781.111328125,LM
ECU,Ecuador,1994,3844.7854690442073,14086.0,16320.5615234375,7637.49169921875,LM
ECU,Ecuador,1995,3847.509645670321,15360.9296875,15825.40625,7236.564453125,LM
ECU,Ecuador,1996,3832.7623616274227,14794.6865234375,15278.8876953125,7206.580078125,LM
ECU,Ecuador,1997,3917.6566541661714,15100.646484375,15049.728515625,7618.744140625,LM
ECU,Ecuador,1998,3966.1728371319286,12946.818359375,14946.0322265625,7459.03955078125,LM
ECU,Ecuador,1999,3706.649776623165,13699.49609375,12658.9892578125,6788.998046875,LM
ECU,Ecuador,2000,3678.9023164858318,3370.132080078125,15896.6005859375,9532.15625,LM
ECU,Ecuador,2001,3759.895446099804,3063.439697265625,15821.0,9487.59375,LM
ECU,Ecuador,2002,3848.2680231137338,NA,NA,NA,LM
ECU,Ecuador,2003,3888.34219403047,3358.61328125,18250.1015625,9633.92578125,LM
ECU,Ecuador,2004,4139.081185750917,3004.838134765625,20267.10546875,9478.8798828125,LM
ECU,Ecuador,2005,4286.515558599573,3319.6435546875,21405.390625,9675.7138671875,LM
ECU,Ecuador,2006,4400.856451063605,3333.2021484375,20240.291015625,9840.7138671875,LM
ECU,Ecuador,2007,4421.8943345200305,3626.669189453125,19860.865234375,9835.470703125,LM
ECU,Ecuador,2008,4624.184416517363,3827.4677734375,20753.85546875,10478.58203125,LM
ECU,Ecuador,2009,4573.236189058847,3855.260498046875,20516.20703125,10673.0322265625,LM
ECU,Ecuador,2010,4657.301737457994,3778.250244140625,20436.521484375,10544.6513671875,LM
ECU,Ecuador,2011,4943.44713231647,3939.9609375,22815.998046875,10715.740234375,LM
ECU,Ecuador,2012,5140.32057852104,3941.524658203125,23436.107421875,11007.0654296875,UM
ECU,Ecuador,2013,5291.405530143449,4503.7119140625,21053.73046875,11239.671875,UM
ECU,Ecuador,2014,5402.520116139044,NA,NA,NA,UM
EGY,"Egypt, Arab Rep.",1991,1569.5829836030894,3599.238525390625,9476.90625,6501.49609375,LM
EGY,"Egypt, Arab Rep.",1992,1604.868646406415,2960.414794921875,10981.9931640625,7186.28076171875,L
EGY,"Egypt, Arab Rep.",1993,1618.8285112090707,3226.530517578125,10873.439453125,6730.68701171875,L
EGY,"Egypt, Arab Rep.",1994,1651.1595915335186,3218.556884765625,11086.4755859375,6574.32421875,L
EGY,"Egypt, Arab Rep.",1995,1695.6656460504967,3439.368896484375,11464.8779296875,6792.09619140625,L
EGY,"Egypt, Arab Rep.",1996,1747.7546442769728,3719.6669921875,10769.3916015625,6782.255859375,L
EGY,"Egypt, Arab Rep.",1997,1810.7282848355414,3719.38134765625,11590.0400390625,6801.85595703125,LM
EGY,"Egypt, Arab Rep.",1998,1850.4372481420748,3977.02978515625,11788.3271484375,6719.2568359375,LM
EGY,"Egypt, Arab Rep.",1999,1928.5936764815317,4012.708251953125,11642.361328125,6515.69287109375,LM
EGY,"Egypt, Arab Rep.",2000,1995.780437473371,3949.935791015625,12769.5625,6796.00634765625,LM
EGY,"Egypt, Arab Rep.",2001,2028.7783161300042,4191.1083984375,12973.0703125,6783.9365234375,LM
EGY,"Egypt, Arab Rep.",2002,2038.537404180823,4441.03369140625,13714.3330078125,6654.02783203125,LM
EGY,"Egypt, Arab Rep.",2003,2064.651899761006,4026.69287109375,13791.4228515625,6814.8271484375,LM
EGY,"Egypt, Arab Rep.",2004,2109.7588875710735,3715.961669921875,13406.5,7201.3896484375,LM
EGY,"Egypt, Arab Rep.",2005,2164.5055803389673,3794.71630859375,12428.3212890625,7421.462890625,LM
EGY,"Egypt, Arab Rep.",2006,2272.230702547221,3854.096923828125,13333.123046875,7891.6728515625,LM
EGY,"Egypt, Arab Rep.",2007,2391.5524399543383,3688.69482421875,13382.2568359375,8062.54931640625,LM
EGY,"Egypt, Arab Rep.",2008,2518.1182770036694,3708.270751953125,13294.240234375,8620.2119140625,LM
EGY,"Egypt, Arab Rep.",2009,2588.0519079647115,3973.57275390625,13372.4853515625,8666.0634765625,LM
EGY,"Egypt, Arab Rep.",2010,2668.0359882615867,4232.26318359375,12653.6533203125,8933.2548828125,LM
EGY,"Egypt, Arab Rep.",2011,2659.876419306041,4232.96240234375,13797.4677734375,9115.4189453125,LM
EGY,"Egypt, Arab Rep.",2012,2658.78747641583,4636.1005859375,12989.259765625,9085.1787109375,LM
EGY,"Egypt, Arab Rep.",2013,2654.2850159912414,4552.78369140625,13300.13671875,9269.8896484375,LM
EGY,"Egypt, Arab Rep.",2014,2653.898929308097,NA,NA,NA,LM
SLV,El Salvador,1991,2205.1278122115586,9547.310546875,5850.79833984375,6485.49755859375,LM
SLV,El Salvador,1992,2340.433066097218,2983.0400390625,8044.67822265625,10023.3134765625,LM
SLV,El Salvador,1993,2480.847533327892,NA,NA,NA,LM
SLV,El Salvador,1994,2599.451816125954,3376.2119140625,7052.44140625,9212.21875,LM
SLV,El Salvador,1995,2735.6733602997974,3638.3740234375,7367.70751953125,9625.6953125,LM
SLV,El Salvador,1996,2755.4035487699457,3581.996826171875,8046.3740234375,9796.1484375,LM
SLV,El Salvador,1997,2847.7131842883614,3806.36083984375,9089.4658203125,9470.068359375,LM
SLV,El Salvador,1998,2931.919070985574,3777.92041015625,8854.0986328125,9226.3017578125,LM
SLV,El Salvador,1999,3012.2560846281644,4732.97900390625,8817.041015625,8889.8037109375,LM
SLV,El Salvador,2000,3057.9459645672046,4544.3330078125,9446.2646484375,9493.5302734375,LM
SLV,El Salvador,2001,3092.6959278337963,4385.33935546875,10163.888671875,9539.234375,LM
SLV,El Salvador,2002,3149.1618272765827,4762.177734375,10186.1474609375,9464.888671875,LM
SLV,El Salvador,2003,3207.056281073427,5133.57275390625,10021.076171875,9143.705078125,LM
SLV,El Salvador,2004,3253.08498855529,5090.5244140625,10406.9130859375,9595.8017578125,LM
SLV,El Salvador,2005,3356.4574853160434,5034.96435546875,11179.015625,9767.6748046875,LM
SLV,El Salvador,2006,3475.866744961676,5477.5830078125,10794.80859375,9785.2587890625,LM
SLV,El Salvador,2007,3597.961990592766,6677.08984375,10356.0810546875,9724.005859375,LM
SLV,El Salvador,2008,3633.0149032529603,5923.57861328125,10338.263671875,9876.921875,LM
SLV,El Salvador,2009,3509.1564361995415,5158.90185546875,11404.970703125,9055.8203125,LM
SLV,El Salvador,2010,3547.070983153222,5236.2099609375,10907.119140625,9081.9384765625,LM
SLV,El Salvador,2011,3615.583230426193,4839.10400390625,11153.24609375,9293.6943359375,LM
SLV,El Salvador,2012,3673.2628872144933,5051.78955078125,11227.6767578125,9128.994140625,LM
SLV,El Salvador,2013,3730.4222922746494,5296.7958984375,11665.8173828125,8845.53125,LM
SLV,El Salvador,2014,3772.4015703797045,NA,NA,NA,LM
GNQ,Equatorial Guinea,1991,474.28967803943885,NA,NA,NA,L
GNQ,Equatorial Guinea,1992,617.4156098962084,NA,NA,NA,L
GNQ,Equatorial Guinea,1993,662.0608777269051,NA,NA,NA,L
GNQ,Equatorial Guinea,1994,746.0507409377828,NA,NA,NA,L
GNQ,Equatorial Guinea,1995,846.9176057962859,NA,NA,NA,L
GNQ,Equatorial Guinea,1996,1363.6151150467829,NA,NA,NA,L
GNQ,Equatorial Guinea,1997,3295.064806081442,NA,NA,NA,L
GNQ,Equatorial Guinea,1998,3942.914692403047,NA,NA,NA,L
GNQ,Equatorial Guinea,1999,4790.576854407339,NA,NA,NA,LM
GNQ,Equatorial Guinea,2000,5475.925001701487,NA,NA,NA,LM
GNQ,Equatorial Guinea,2001,8651.424524172611,NA,NA,NA,LM
GNQ,Equatorial Guinea,2002,9995.556202616684,NA,NA,NA,LM
GNQ,Equatorial Guinea,2003,11019.535194282353,NA,NA,NA,L
GNQ,Equatorial Guinea,2004,14719.433277101702,NA,NA,NA,L
GNQ,Equatorial Guinea,2005,16644.79436361992,NA,NA,NA,L
GNQ,Equatorial Guinea,2006,17376.105038600002,NA,NA,NA,UM
GNQ,Equatorial Guinea,2007,18916.796363615347,NA,NA,NA,UM
GNQ,Equatorial Guinea,2008,20172.308167241197,NA,NA,NA,UM
GNQ,Equatorial Guinea,2009,18687.521411197195,NA,NA,NA,H
GNQ,Equatorial Guinea,2010,17441.092545030297,NA,NA,NA,H
GNQ,Equatorial Guinea,2011,17259.665600259978,NA,NA,NA,H
GNQ,Equatorial Guinea,2012,17713.52692253883,NA,NA,NA,H
GNQ,Equatorial Guinea,2013,16075.61842157104,NA,NA,NA,H
GNQ,Equatorial Guinea,2014,15565.09873257877,NA,NA,NA,H
ERI,Eritrea,1992,373.1655739695926,NA,NA,NA,Missing
ERI,Eritrea,1993,424.6917468641922,NA,NA,NA,Missing
ERI,Eritrea,1994,515.298150633708,NA,NA,NA,L
ERI,Eritrea,1995,527.3095926069152,NA,NA,NA,L
ERI,Eritrea,1996,569.2058266775163,NA,NA,NA,L
ERI,Eritrea,1997,603.2940504712494,NA,NA,NA,L
ERI,Eritrea,1998,599.8921964929342,NA,NA,NA,L
ERI,Eritrea,1999,583.8038294436487,NA,NA,NA,L
ERI,Eritrea,2000,548.5856953310233,NA,NA,NA,L
ERI,Eritrea,2001,577.053312647505,NA,NA,NA,L
ERI,Eritrea,2002,573.446873113621,NA,NA,NA,L
ERI,Eritrea,2003,538.3428013992162,NA,NA,NA,L
ERI,Eritrea,2004,527.8115810283657,NA,NA,NA,L
ERI,Eritrea,2005,525.0833207336583,NA,NA,NA,L
ERI,Eritrea,2006,506.3230834502474,NA,NA,NA,L
ERI,Eritrea,2007,501.67590215395825,NA,NA,NA,L
ERI,Eritrea,2008,443.10980315156024,NA,NA,NA,L
ERI,Eritrea,2009,450.9770093258422,NA,NA,NA,L
ERI,Eritrea,2010,451.42669329724305,NA,NA,NA,L
ERI,Eritrea,2011,480.37616470413246,NA,NA,NA,L
EST,Estonia,1995,7300.59162298495,4869.41357421875,11368.482421875,18458.220703125,UM
EST,Estonia,1996,7803.552608767504,5230.287109375,11889.0224609375,19604.078125,LM
EST,Estonia,1997,8824.368983293101,6181.36279296875,13781.9580078125,21588.546875,LM
EST,Estonia,1998,9276.375322300142,8135.8603515625,14851.2666015625,22372.392578125,LM
EST,Estonia,1999,9233.8013797621,8301.1025390625,15068.1201171875,23413.45703125,UM
EST,Estonia,2000,10090.036141456669,11784.5966796875,17533.123046875,24713.001953125,UM
EST,Estonia,2001,10797.156838041812,11011.07421875,19561.619140625,25701.46484375,UM
EST,Estonia,2002,11526.016309150315,10958.1220703125,21507.8515625,26222.853515625,UM
EST,Estonia,2003,12458.759045374325,13020.9560546875,22300.759765625,27920.9921875,UM
EST,Estonia,2004,13322.410429801348,12752.271484375,21341.15234375,30769.677734375,UM
EST,Estonia,2005,14654.841759726236,13831.119140625,24313.4765625,31778.314453125,UM
EST,Estonia,2006,16255.738172776277,14126.8515625,25796.57421875,33134.9296875,UM
EST,Estonia,2007,17595.350940819397,16782.888671875,25961.2265625,35850.625,UM
EST,Estonia,2008,16686.459410544565,19926.3046875,24628.48046875,34636.08203125,H
EST,Estonia,2009,14256.934328375319,21352.90234375,23498.111328125,31365.4609375,H
EST,Estonia,2010,14641.403144374193,24652.09765625,27957.0546875,32764.013671875,H
EST,Estonia,2011,15799.57111958984,25268.91796875,28352.796875,33807.9453125,H
EST,Estonia,2012,16677.98744743177,27222.150390625,29605.541015625,34374.578125,H
EST,Estonia,2013,16999.857806507884,25722.552734375,30870.5,34109.35546875,H
EST,Estonia,2014,17539.904208287615,29687.171875,31815.89453125,34178.13671875,H
ETH,Ethiopia,1991,185.86456167520885,NA,NA,NA,L
ETH,Ethiopia,1992,163.76594229968634,NA,NA,NA,L
ETH,Ethiopia,1993,178.79237948017828,NA,NA,NA,L
ETH,Ethiopia,1994,178.2025712112622,289.3742370605469,1738.608642578125,1678.68701171875,L
ETH,Ethiopia,1995,182.94079951948362,NA,NA,NA,L
ETH,Ethiopia,1996,199.27024533694924,NA,NA,NA,L
ETH,Ethiopia,1997,199.38330786141958,NA,NA,NA,L
ETH,Ethiopia,1998,186.91919581424867,NA,NA,NA,L
ETH,Ethiopia,1999,190.95710663945925,NA,NA,NA,L
ETH,Ethiopia,2000,196.78215994481755,NA,NA,NA,L
ETH,Ethiopia,2001,207.0427970112417,NA,NA,NA,L
ETH,Ethiopia,2002,204.2130325185796,NA,NA,NA,L
ETH,Ethiopia,2003,194.16897180039655,NA,NA,NA,L
ETH,Ethiopia,2004,214.38218922967,3099.292236328125,232.23153686523438,256.81817626953125,L
ETH,Ethiopia,2005,233.14373744792613,338.35174560546875,836.16632080078125,1490.48583984375,L
ETH,Ethiopia,2006,251.4227794145271,3351.520263671875,266.45086669921875,306.0412292480469,L
ETH,Ethiopia,2007,272.7563563514867,NA,NA,NA,L
ETH,Ethiopia,2008,294.22570372848855,NA,NA,NA,L
ETH,Ethiopia,2009,311.7844260484423,NA,NA,NA,L
ETH,Ethiopia,2010,341.85895616943003,NA,NA,NA,L
ETH,Ethiopia,2011,370.3579016154435,3699.921875,381.9734191894531,536.6346435546875,L
ETH,Ethiopia,2012,392.2050580546527,4357.31005859375,457.2243347167969,555.9827880859375,L
ETH,Ethiopia,2013,422.85183087321775,504.5330505371094,1572.900146484375,2053.04638671875,L
ETH,Ethiopia,2014,454.77317477652315,NA,NA,NA,L
FRO,Faeroe Islands,2010,47381.52276249691,NA,NA,NA,H
FJI,Fiji,1991,2820.8553722393563,NA,NA,NA,LM
FJI,Fiji,1992,2956.4874765958725,NA,NA,NA,LM
FJI,Fiji,1993,2977.510394707711,71147.9921875,3897.367919921875,6792.7646484375,LM
FJI,Fiji,1994,3085.8683657746647,NA,NA,NA,LM
FJI,Fiji,1995,3122.913386553946,NA,NA,NA,LM
FJI,Fiji,1996,3235.3448773316304,63271.97265625,4461.40478515625,6825.2431640625,LM
FJI,Fiji,1997,3130.7241122217815,51984.7421875,4454.8642578125,6873.8359375,LM
FJI,Fiji,1998,3141.8814904727947,65560.359375,4324.57373046875,7403.00927734375,LM
FJI,Fiji,1999,3392.1727665337553,83712.1953125,4633.85498046875,7880.591796875,LM
FJI,Fiji,2000,3315.067453820245,82060.0390625,4802.203125,7456.21923828125,LM
FJI,Fiji,2001,3368.943231683736,NA,NA,NA,LM
FJI,Fiji,2002,3470.458226500815,NA,NA,NA,LM
FJI,Fiji,2003,3501.1495193968885,70525.15625,5309.314453125,7695.0625,LM
FJI,Fiji,2004,3678.921288955847,56431.23046875,5649.70361328125,7575.81298828125,LM
FJI,Fiji,2005,3689.053899746136,75103.0390625,5048.966796875,7855.11474609375,LM
FJI,Fiji,2006,3732.0981592487014,75410.046875,5253.60595703125,8098.8388671875,LM
FJI,Fiji,2007,3667.8171684409517,117152.0546875,5938.65625,7823.369140625,LM
FJI,Fiji,2008,3668.44369172262,NA,NA,NA,LM
FJI,Fiji,2009,3580.8719272696153,NA,NA,NA,UM
FJI,Fiji,2010,3651.958290635404,NA,NA,NA,UM
FJI,Fiji,2011,3510.4575841827414,NA,NA,NA,UM
FJI,Fiji,2012,3539.972678677622,NA,NA,NA,LM
FJI,Fiji,2013,3702.7470348282077,NA,NA,NA,LM
FJI,Fiji,2014,3933.1429114301504,NA,NA,NA,UM
FIN,Finland,1991,31362.821588790557,24264.9375,54359.96484375,63029.38671875,H
FIN,Finland,1992,30150.23001683587,24532.193359375,59765.63671875,64236.91796875,H
FIN,Finland,1993,29784.316751296443,28943.98828125,64927.5078125,67358.28125,H
FIN,Finland,1994,30824.44350882357,29915.37109375,69651.078125,70622.0,H
FIN,Finland,1995,31998.909236533116,31728.830078125,64461.38671875,73807.078125,H
FIN,Finland,1996,33061.06500182603,29685.345703125,69431.7109375,75584.9296875,H
FIN,Finland,1997,35023.67177929545,31845.220703125,73501.953125,77670.0078125,H
FIN,Finland,1998,36827.04048205678,30294.6953125,75096.375,79589.53125,H
FIN,Finland,1999,38374.50668734203,34175.5703125,78079.421875,78926.84375,H
FIN,Finland,2000,40452.781752076175,37072.50390625,83430.2890625,81352.953125,H
FIN,Finland,2001,41402.4084947568,38384.18359375,85998.25,81508.9921875,H
FIN,Finland,2002,41996.18928693296,40468.13671875,88314.5703125,81625.1796875,H
FIN,Finland,2003,42731.568513083264,41695.5625,93125.953125,81744.0546875,H
FIN,Finland,2004,44280.478963756475,43069.13671875,99988.09375,83623.125,H
FIN,Finland,2005,45355.96029014806,46432.6171875,103358.4609375,83620.8125,H
FIN,Finland,2006,47014.45662788547,48514.05078125,110987.1640625,82995.4375,H
FIN,Finland,2007,49242.12561253694,51516.46875,117980.5390625,85289.59375,H
FIN,Finland,2008,49366.63626458118,51735.609375,115834.1640625,85721.390625,H
FIN,Finland,2009,45068.436666932736,55917.6328125,102604.7421875,82587.484375,H
FIN,Finland,2010,46205.16601118551,59427.06640625,114782.609375,83396.015625,H
FIN,Finland,2011,47173.83058308417,62865.59375,114764.0390625,84208.1953125,H
FIN,Finland,2012,46280.311605042254,64477.82421875,106196.078125,84311.734375,H
FIN,Finland,2013,45718.368682963956,70473.3203125,106661.171875,83867.9921875,H
FIN,Finland,2014,45211.747829402964,69309.984375,109569.4921875,83298.71875,H
FRA,France,1991,32910.516751683244,25190.69140625,57868.42578125,85447.09375,H
FRA,France,1992,33271.12829097522,25990.255859375,58348.7109375,88336.7890625,H
FRA,France,1993,32924.32428337946,26872.53125,59963.66796875,86328.9453125,H
FRA,France,1994,33571.3284405763,28341.474609375,62629.49609375,88043.4453125,H
FRA,France,1995,34147.7378460039,30817.57421875,63173.06640625,88028.7890625,H
FRA,France,1996,34499.338998389,33399.8828125,63616.828125,88631.7109375,H
FRA,France,1997,35181.03257938736,34949.1953125,64432.75390625,91041.6171875,H
